File Name	Input	Output	Count
Barrientosiimonas_endolithica_NBRC_110608	cNMP_binding	HTH_Crp_2	1
Barrientosiimonas_endolithica_NBRC_110608	TipAS	MerR_1	1
Barrientosiimonas_endolithica_NBRC_110608	None	HTH_17	4
Barrientosiimonas_endolithica_NBRC_110608	None	HTH_20	6
Barrientosiimonas_endolithica_NBRC_110608	Ada_Zn_binding	HTH_18	1
Barrientosiimonas_endolithica_NBRC_110608	AlkA_N	HTH_18	1
Barrientosiimonas_endolithica_NBRC_110608	None	TetR_N	16
Barrientosiimonas_endolithica_NBRC_110608	None	HTH_31	9
Barrientosiimonas_endolithica_NBRC_110608	CoA_binding	Put_DNA-bind_N	1
Barrientosiimonas_endolithica_NBRC_110608	None	HTH_27	3
Barrientosiimonas_endolithica_NBRC_110608	None	PadR	6
Barrientosiimonas_endolithica_NBRC_110608	None	LacI	1
Barrientosiimonas_endolithica_NBRC_110608	None	HTH_5	5
Barrientosiimonas_endolithica_NBRC_110608	None	Pkinase	10
Barrientosiimonas_endolithica_NBRC_110608	LysR_substrate	HTH_1	7
Barrientosiimonas_endolithica_NBRC_110608	None	MerR_1	5
Barrientosiimonas_endolithica_NBRC_110608	None	Sigma70_r4_2	2
Barrientosiimonas_endolithica_NBRC_110608	UTRA	GntR	2
Barrientosiimonas_endolithica_NBRC_110608	PaaX_C	PaaX	1
Barrientosiimonas_endolithica_NBRC_110608	None	GerE	4
Barrientosiimonas_endolithica_NBRC_110608	None	HD_5	1
Barrientosiimonas_endolithica_NBRC_110608	TetR_C_6	TetR_N	2
Barrientosiimonas_endolithica_NBRC_110608	None	HxlR	2
Barrientosiimonas_endolithica_NBRC_110608	None	SpoIIE	1
Barrientosiimonas_endolithica_NBRC_110608	DJ-1_PfpI	HTH_18	2
Barrientosiimonas_endolithica_NBRC_110608	None	HTH_1	2
Barrientosiimonas_endolithica_NBRC_110608	None	Sigma70_r2	1
Barrientosiimonas_endolithica_NBRC_110608	None	Sigma70_r3	1
Barrientosiimonas_endolithica_NBRC_110608	None	Sigma70_r4	1
Barrientosiimonas_endolithica_NBRC_110608	None	MarR	3
Barrientosiimonas_endolithica_NBRC_110608	IclR	HTH_IclR	6
Barrientosiimonas_endolithica_NBRC_110608	EPSP_synthase	HTH_3	1
Barrientosiimonas_endolithica_NBRC_110608	Aminotran_1_2	GntR	1
Barrientosiimonas_endolithica_NBRC_110608	None	HTH_18	3
Barrientosiimonas_endolithica_NBRC_110608	AsnC_trans_reg	HTH_AsnC-type	2
Barrientosiimonas_endolithica_NBRC_110608	None	MerR	3
Barrientosiimonas_endolithica_NBRC_110608	None	MerR-DNA-bind	3
Barrientosiimonas_endolithica_NBRC_110608	LAGLIDADG_WhiA	HTH_WhiA	1
Barrientosiimonas_endolithica_NBRC_110608	WhiA_N	HTH_WhiA	1
Barrientosiimonas_endolithica_NBRC_110608	Arg_repressor_C	Arg_repressor	1
Barrientosiimonas_endolithica_NBRC_110608	None	HTH_30	2
Barrientosiimonas_endolithica_NBRC_110608	HrcA	HTH_DeoR	1
Barrientosiimonas_endolithica_NBRC_110608	None	HTH_3	2
Barrientosiimonas_endolithica_NBRC_110608	AsnC_trans_reg	HTH_24	2
Barrientosiimonas_endolithica_NBRC_110608	None	HTH_IclR	1
Barrientosiimonas_endolithica_NBRC_110608	DeoRC	HTH_DeoR	2
Barrientosiimonas_endolithica_NBRC_110608	ROK	HTH_IclR	1
Barrientosiimonas_endolithica_NBRC_110608	None	Guanylate_cyc	1
Barrientosiimonas_endolithica_NBRC_110608	TetR_C	TetR_N	1
Barrientosiimonas_endolithica_NBRC_110608	None	HTH_34	1
Barrientosiimonas_endolithica_NBRC_110608	None	Vir_act_alpha_C	3
Barrientosiimonas_endolithica_NBRC_110608	None	HTH_26	1
Barrientosiimonas_endolithica_NBRC_110608	LMWPc	HTH_5	1
Barrientosiimonas_endolithica_NBRC_110608	HEM4	Trans_reg_C	1
Barrientosiimonas_endolithica_NBRC_110608	Fe_dep_repr_C	Fe_dep_repress	1
Barrientosiimonas_endolithica_NBRC_110608	None	RHH_1	1
Barrientosiimonas_endolithica_NBRC_110608	Sugar-bind	MarR_2	1
Barrientosiimonas_endolithica_NBRC_110608	None	Trans_reg_C	1
Barrientosiimonas_endolithica_NBRC_110608	None	HTH_11	1
Barrientosiimonas_endolithica_NBRC_110608	WYL	HTH_11	1
Barrientosiimonas_endolithica_NBRC_110608	None	PSK_trans_fac	1
Barrientosiimonas_endolithica_NBRC_110608	WHG	TetR_N	2
Actinoalloteichus_hymeniacidonis_HPA177	None	TetR_N	69
Actinoalloteichus_hymeniacidonis_HPA177	LysR_substrate	HTH_1	22
Actinoalloteichus_hymeniacidonis_HPA177	None	MerR_1	22
Actinoalloteichus_hymeniacidonis_HPA177	None	HTH_31	57
Actinoalloteichus_hymeniacidonis_HPA177	None	MarR_2	18
Actinoalloteichus_hymeniacidonis_HPA177	PAS	EAL	5
Actinoalloteichus_hymeniacidonis_HPA177	PAS	GGDEF	5
Actinoalloteichus_hymeniacidonis_HPA177	None	Trans_reg_C	2
Actinoalloteichus_hymeniacidonis_HPA177	None	GGDEF	7
Actinoalloteichus_hymeniacidonis_HPA177	IclR	HTH_IclR	12
Actinoalloteichus_hymeniacidonis_HPA177	AsnC_trans_reg	HTH_AsnC-type	4
Actinoalloteichus_hymeniacidonis_HPA177	None	HxlR	11
Actinoalloteichus_hymeniacidonis_HPA177	Peripla_BP_1	LacI	1
Actinoalloteichus_hymeniacidonis_HPA177	TetR_C_13	TetR_N	1
Actinoalloteichus_hymeniacidonis_HPA177	None	PadR	9
Actinoalloteichus_hymeniacidonis_HPA177	WYL	HTH_11	7
Actinoalloteichus_hymeniacidonis_HPA177	None	Vir_act_alpha_C	1
Actinoalloteichus_hymeniacidonis_HPA177	None	HTH_30	4
Actinoalloteichus_hymeniacidonis_HPA177	None	Pkinase	17
Actinoalloteichus_hymeniacidonis_HPA177	Aminotran_1_2	GntR	5
Actinoalloteichus_hymeniacidonis_HPA177	None	GntR	3
Actinoalloteichus_hymeniacidonis_HPA177	None	MarR	9
Actinoalloteichus_hymeniacidonis_HPA177	None	HTH_34	1
Actinoalloteichus_hymeniacidonis_HPA177	TetR_C	GntR	1
Actinoalloteichus_hymeniacidonis_HPA177	TetR_C	TetR_N	8
Actinoalloteichus_hymeniacidonis_HPA177	TetR_C_7	TetR_N	3
Actinoalloteichus_hymeniacidonis_HPA177	TetR_C_11	TetR_N	4
Actinoalloteichus_hymeniacidonis_HPA177	BTAD	Trans_reg_C	15
Actinoalloteichus_hymeniacidonis_HPA177	WHG	TetR_N	4
Actinoalloteichus_hymeniacidonis_HPA177	TetR_C_6	TetR_N	7
Actinoalloteichus_hymeniacidonis_HPA177	HrcA	HTH_DeoR	1
Actinoalloteichus_hymeniacidonis_HPA177	None	HTH_18	9
Actinoalloteichus_hymeniacidonis_HPA177	None	FUR	2
Actinoalloteichus_hymeniacidonis_HPA177	None	HTH_5	7
Actinoalloteichus_hymeniacidonis_HPA177	Peripla_BP_3	LacI	15
Actinoalloteichus_hymeniacidonis_HPA177	None	GerE	13
Actinoalloteichus_hymeniacidonis_HPA177	None	HTH_3	5
Actinoalloteichus_hymeniacidonis_HPA177	None	HTH_20	11
Actinoalloteichus_hymeniacidonis_HPA177	FCD	GntR	11
Actinoalloteichus_hymeniacidonis_HPA177	UTRA	GntR	8
Actinoalloteichus_hymeniacidonis_HPA177	None	Sigma70_r2	6
Actinoalloteichus_hymeniacidonis_HPA177	None	Sigma70_r3	5
Actinoalloteichus_hymeniacidonis_HPA177	None	Sigma70_r4	6
Actinoalloteichus_hymeniacidonis_HPA177	TPR_10	Trans_reg_C	2
Actinoalloteichus_hymeniacidonis_HPA177	None	HTH_17	8
Actinoalloteichus_hymeniacidonis_HPA177	cNMP_binding	HTH_Crp_2	2
Actinoalloteichus_hymeniacidonis_HPA177	Cupin_6	HTH_18	3
Actinoalloteichus_hymeniacidonis_HPA177	None	MerR	4
Actinoalloteichus_hymeniacidonis_HPA177	None	SpoIIE	2
Actinoalloteichus_hymeniacidonis_HPA177	TPR_12	HTH_31	1
Actinoalloteichus_hymeniacidonis_HPA177	GyrI-like	MerR_1	1
Actinoalloteichus_hymeniacidonis_HPA177	DeoRC	HTH_DeoR	6
Actinoalloteichus_hymeniacidonis_HPA177	Arg_repressor_C	Arg_repressor	1
Actinoalloteichus_hymeniacidonis_HPA177	DJ-1_PfpI	HTH_18	4
Actinoalloteichus_hymeniacidonis_HPA177	Cupin_2	HTH_3	2
Actinoalloteichus_hymeniacidonis_HPA177	Cupin_2	HTH_31	2
Actinoalloteichus_hymeniacidonis_HPA177	Ada_Zn_binding	HTH_18	1
Actinoalloteichus_hymeniacidonis_HPA177	AlkA_N	HTH_18	1
Actinoalloteichus_hymeniacidonis_HPA177	None	HTH_27	1
Actinoalloteichus_hymeniacidonis_HPA177	LAGLIDADG_WhiA	HTH_WhiA	1
Actinoalloteichus_hymeniacidonis_HPA177	WhiA_N	HTH_WhiA	1
Actinoalloteichus_hymeniacidonis_HPA177	TPR_12	Trans_reg_C	3
Actinoalloteichus_hymeniacidonis_HPA177	Citrate_synt	HTH_17	1
Actinoalloteichus_hymeniacidonis_HPA177	None	MerR-DNA-bind	2
Actinoalloteichus_hymeniacidonis_HPA177	AsnC_trans_reg	HTH_24	3
Actinoalloteichus_hymeniacidonis_HPA177	None	EAL	1
Actinoalloteichus_hymeniacidonis_HPA177	None	HTH_24	1
Actinoalloteichus_hymeniacidonis_HPA177	HEM4	Trans_reg_C	1
Actinoalloteichus_hymeniacidonis_HPA177	ROK	HTH_24	1
Actinoalloteichus_hymeniacidonis_HPA177	Fe_dep_repr_C	Fe_dep_repress	1
Actinoalloteichus_hymeniacidonis_HPA177	FeoA	Fe_dep_repress	1
Actinoalloteichus_hymeniacidonis_HPA177	Peptidase_S24	LexA_DNA_bind	1
Actinoalloteichus_hymeniacidonis_HPA177	AraC_binding	HTH_18	1
Actinoalloteichus_hymeniacidonis_HPA177	Methyltransf_14	GerE	1
Actinoalloteichus_hymeniacidonis_HPA177	Methyltransf_23	GerE	1
Actinoalloteichus_hymeniacidonis_HPA177	None	HD	1
Actinoalloteichus_hymeniacidonis_HPA177	None	HTH_1	1
Actinoalloteichus_hymeniacidonis_HPA177	AraC_binding_2	HTH_18	1
Actinoalloteichus_hymeniacidonis_HPA177	PaaX_C	PaaX	1
Actinoalloteichus_hymeniacidonis_HPA177	GyrI-like	HTH_18	1
Actinoalloteichus_hymeniacidonis_HPA177	GAF	EAL	1
Actinoalloteichus_hymeniacidonis_HPA177	GAF	GGDEF	1
Actinoalloteichus_hymeniacidonis_HPA177	CoA_binding	Put_DNA-bind_N	1
Actinoalloteichus_hymeniacidonis_HPA177	SIS	HTH_6	1
Actinoalloteichus_hymeniacidonis_HPA177	None	HTH_IclR	1
Actinoalloteichus_fjordicus_ADI127_7	Peripla_BP_1	LacI	1
Actinoalloteichus_fjordicus_ADI127_7	None	GGDEF	6
Actinoalloteichus_fjordicus_ADI127_7	None	MerR_1	19
Actinoalloteichus_fjordicus_ADI127_7	None	RHH_1	2
Actinoalloteichus_fjordicus_ADI127_7	None	PadR	10
Actinoalloteichus_fjordicus_ADI127_7	None	TetR_N	74
Actinoalloteichus_fjordicus_ADI127_7	None	HTH_31	68
Actinoalloteichus_fjordicus_ADI127_7	None	MarR_2	18
Actinoalloteichus_fjordicus_ADI127_7	None	MerR	6
Actinoalloteichus_fjordicus_ADI127_7	PAS	EAL	5
Actinoalloteichus_fjordicus_ADI127_7	PAS	GGDEF	5
Actinoalloteichus_fjordicus_ADI127_7	None	Trans_reg_C	2
Actinoalloteichus_fjordicus_ADI127_7	None	HTH_17	6
Actinoalloteichus_fjordicus_ADI127_7	None	MarR	11
Actinoalloteichus_fjordicus_ADI127_7	AsnC_trans_reg	HTH_AsnC-type	6
Actinoalloteichus_fjordicus_ADI127_7	Aminotran_1_2	GntR	4
Actinoalloteichus_fjordicus_ADI127_7	None	HxlR	13
Actinoalloteichus_fjordicus_ADI127_7	None	Pkinase	18
Actinoalloteichus_fjordicus_ADI127_7	TetR_C	TetR_N	12
Actinoalloteichus_fjordicus_ADI127_7	None	HTH_3	7
Actinoalloteichus_fjordicus_ADI127_7	IclR	HTH_IclR	14
Actinoalloteichus_fjordicus_ADI127_7	UTRA	GntR	5
Actinoalloteichus_fjordicus_ADI127_7	None	HTH_30	4
Actinoalloteichus_fjordicus_ADI127_7	BTAD	Trans_reg_C	16
Actinoalloteichus_fjordicus_ADI127_7	LysR_substrate	HTH_1	23
Actinoalloteichus_fjordicus_ADI127_7	None	HTH_20	16
Actinoalloteichus_fjordicus_ADI127_7	None	HTH_34	2
Actinoalloteichus_fjordicus_ADI127_7	WYL	HTH_11	8
Actinoalloteichus_fjordicus_ADI127_7	WHG	TetR_N	4
Actinoalloteichus_fjordicus_ADI127_7	TetR_C_6	TetR_N	6
Actinoalloteichus_fjordicus_ADI127_7	ROK	HTH_IclR	1
Actinoalloteichus_fjordicus_ADI127_7	None	GerE	11
Actinoalloteichus_fjordicus_ADI127_7	Peripla_BP_3	LacI	17
Actinoalloteichus_fjordicus_ADI127_7	None	SpoIIE	1
Actinoalloteichus_fjordicus_ADI127_7	None	Sigma70_r2	6
Actinoalloteichus_fjordicus_ADI127_7	None	Sigma70_r3	6
Actinoalloteichus_fjordicus_ADI127_7	None	Sigma70_r4	6
Actinoalloteichus_fjordicus_ADI127_7	None	GntR	3
Actinoalloteichus_fjordicus_ADI127_7	None	HTH_27	4
Actinoalloteichus_fjordicus_ADI127_7	None	HTH_1	2
Actinoalloteichus_fjordicus_ADI127_7	GyrI-like	MerR_1	1
Actinoalloteichus_fjordicus_ADI127_7	FCD	GntR	14
Actinoalloteichus_fjordicus_ADI127_7	HrcA	HTH_DeoR	1
Actinoalloteichus_fjordicus_ADI127_7	None	FUR	2
Actinoalloteichus_fjordicus_ADI127_7	None	HTH_5	5
Actinoalloteichus_fjordicus_ADI127_7	DJ-1_PfpI	HTH_18	4
Actinoalloteichus_fjordicus_ADI127_7	Peripla_BP_3	HTH_DeoR	1
Actinoalloteichus_fjordicus_ADI127_7	None	HTH_18	7
Actinoalloteichus_fjordicus_ADI127_7	Cupin_2	HTH_31	2
Actinoalloteichus_fjordicus_ADI127_7	AHSA1	HTH_20	1
Actinoalloteichus_fjordicus_ADI127_7	TetR_C_11	TetR_N	3
Actinoalloteichus_fjordicus_ADI127_7	Arg_repressor_C	Arg_repressor	1
Actinoalloteichus_fjordicus_ADI127_7	DeoRC	HTH_DeoR	5
Actinoalloteichus_fjordicus_ADI127_7	Acetyltransf_4	HTH_20	1
Actinoalloteichus_fjordicus_ADI127_7	TPR_12	HTH_31	1
Actinoalloteichus_fjordicus_ADI127_7	TetR_C	GntR	1
Actinoalloteichus_fjordicus_ADI127_7	TPR_12	Trans_reg_C	4
Actinoalloteichus_fjordicus_ADI127_7	Cupin_2	HTH_3	2
Actinoalloteichus_fjordicus_ADI127_7	Arabinose_bd	HTH_18	1
Actinoalloteichus_fjordicus_ADI127_7	PAS	GerE	1
Actinoalloteichus_fjordicus_ADI127_7	TetR_C_7	TetR_N	2
Actinoalloteichus_fjordicus_ADI127_7	Cupin_6	HTH_18	2
Actinoalloteichus_fjordicus_ADI127_7	None	HTH_24	1
Actinoalloteichus_fjordicus_ADI127_7	Citrate_synt	HTH_17	1
Actinoalloteichus_fjordicus_ADI127_7	None	MerR-DNA-bind	2
Actinoalloteichus_fjordicus_ADI127_7	TPR_10	Trans_reg_C	2
Actinoalloteichus_fjordicus_ADI127_7	AsnC_trans_reg	HTH_24	1
Actinoalloteichus_fjordicus_ADI127_7	None	Vir_act_alpha_C	1
Actinoalloteichus_fjordicus_ADI127_7	LAGLIDADG_WhiA	HTH_WhiA	1
Actinoalloteichus_fjordicus_ADI127_7	WhiA_N	HTH_WhiA	1
Actinoalloteichus_fjordicus_ADI127_7	HEM4	Trans_reg_C	1
Actinoalloteichus_fjordicus_ADI127_7	TetR_C_13	TetR_N	1
Actinoalloteichus_fjordicus_ADI127_7	Fe_dep_repr_C	Fe_dep_repress	1
Actinoalloteichus_fjordicus_ADI127_7	FeoA	Fe_dep_repress	1
Actinoalloteichus_fjordicus_ADI127_7	Peptidase_S24	LexA_DNA_bind	1
Actinoalloteichus_fjordicus_ADI127_7	Ada_Zn_binding	HTH_18	1
Actinoalloteichus_fjordicus_ADI127_7	AlkA_N	HTH_18	1
Actinoalloteichus_fjordicus_ADI127_7	PaaX_C	PaaX	1
Actinoalloteichus_fjordicus_ADI127_7	GAF	EAL	1
Actinoalloteichus_fjordicus_ADI127_7	GAF	GGDEF	1
Actinoalloteichus_fjordicus_ADI127_7	SIS	HTH_6	1
Actinoalloteichus_fjordicus_ADI127_7	cNMP_binding	HTH_Crp_2	1
Actinoalloteichus_fjordicus_ADI127_7	None	HTH_IclR	1
Actinoalloteichus_fjordicus_ADI127_7	CoA_binding	Put_DNA-bind_N	1
Actinomyces_procaprae_dk561	None	Pkinase	7
Actinomyces_procaprae_dk561	None	HxlR	5
Actinomyces_procaprae_dk561	None	MarR	1
Actinomyces_procaprae_dk561	DeoRC	HTH_DeoR	4
Actinomyces_procaprae_dk561	None	TetR_N	19
Actinomyces_procaprae_dk561	Peripla_BP_3	LacI	35
Actinomyces_procaprae_dk561	None	HTH_3	5
Actinomyces_procaprae_dk561	3H	HTH_11	1
Actinomyces_procaprae_dk561	LysR_substrate	HTH_1	3
Actinomyces_procaprae_dk561	NTP_transf_2	HTH_31	1
Actinomyces_procaprae_dk561	None	HTH_34	3
Actinomyces_procaprae_dk561	None	HTH_31	5
Actinomyces_procaprae_dk561	None	PadR	4
Actinomyces_procaprae_dk561	cNMP_binding	HTH_Crp_2	1
Actinomyces_procaprae_dk561	TetR_C_6	TetR_N	2
Actinomyces_procaprae_dk561	SIS	HTH_6	1
Actinomyces_procaprae_dk561	PRD	HTH_11	2
Actinomyces_procaprae_dk561	PTS_EIIA_2	HTH_11	2
Actinomyces_procaprae_dk561	Fe_dep_repr_C	Fe_dep_repress	2
Actinomyces_procaprae_dk561	None	GerE	1
Actinomyces_procaprae_dk561	GyrI-like	MerR_1	2
Actinomyces_procaprae_dk561	None	HTH_17	9
Actinomyces_procaprae_dk561	PRD	Mga	1
Actinomyces_procaprae_dk561	PTS_EIIA_2	Mga	1
Actinomyces_procaprae_dk561	Peptidase_S24	LexA_DNA_bind	1
Actinomyces_procaprae_dk561	IclR	HTH_IclR	2
Actinomyces_procaprae_dk561	None	HTH_20	1
Actinomyces_procaprae_dk561	ROK	HTH_24	1
Actinomyces_procaprae_dk561	None	GntR	4
Actinomyces_procaprae_dk561	LAGLIDADG_WhiA	HTH_WhiA	1
Actinomyces_procaprae_dk561	WhiA_N	HTH_WhiA	1
Actinomyces_procaprae_dk561	TetR_C_11	TetR_N	1
Actinomyces_procaprae_dk561	None	MerR_1	7
Actinomyces_procaprae_dk561	Sugar-bind	HTH_Crp_2	1
Actinomyces_procaprae_dk561	AraC_binding	HTH_18	1
Actinomyces_procaprae_dk561	None	HTH_30	1
Actinomyces_procaprae_dk561	None	HTH_5	1
Actinomyces_procaprae_dk561	None	Sigma70_r2	1
Actinomyces_procaprae_dk561	None	Sigma70_r3	1
Actinomyces_procaprae_dk561	None	Sigma70_r4	1
Actinomyces_procaprae_dk561	None	FUR	1
Actinomyces_procaprae_dk561	HrcA	HTH_DeoR	1
Actinomyces_procaprae_dk561	Arg_repressor_C	Arg_repressor	1
Actinomyces_procaprae_dk561	UTRA	GntR	2
Actinomyces_procaprae_dk561	FCD	GntR	1
Actinomyces_procaprae_dk561	None	Guanylate_cyc	1
Actinomyces_procaprae_dk561	None	MarR_2	1
Actinomyces_procaprae_dk561	Fic	HTH_11	1
Actinomyces_procaprae_dk561	Sugar-bind	MarR_2	1
Actinomyces_procaprae_dk561	ROK	HTH_IclR	1
Actinomyces_procaprae_dk561	Sugar-bind	HTH_24	1
Actinomyces_procaprae_dk561	Sugar-bind	HTH_28	1
Actinomyces_procaprae_dk561	None	Trans_reg_C	1
Actinomyces_procaprae_dk561	None	Vir_act_alpha_C	1
Actinomyces_procaprae_dk561	None	RHH_1	1
Actinomyces_procaprae_dk561	None	BetR	1
Actinomyces_procaprae_dk561	None	HTH_26	2
Baekduia_alba_0141_2	None	Pkinase	7
Baekduia_alba_0141_2	None	SpoIIE	3
Baekduia_alba_0141_2	None	CsrA	2
Baekduia_alba_0141_2	None	HTH_30	11
Baekduia_alba_0141_2	None	GerE	20
Baekduia_alba_0141_2	None	MarR	19
Baekduia_alba_0141_2	None	HTH_18	10
Baekduia_alba_0141_2	FCD	GntR	27
Baekduia_alba_0141_2	None	TetR_N	77
Baekduia_alba_0141_2	None	HTH_20	28
Baekduia_alba_0141_2	IclR	HTH_IclR	15
Baekduia_alba_0141_2	LysR_substrate	HTH_1	33
Baekduia_alba_0141_2	None	GGDEF	25
Baekduia_alba_0141_2	None	HxlR	17
Baekduia_alba_0141_2	GAF	GGDEF	8
Baekduia_alba_0141_2	PAS	GGDEF	8
Baekduia_alba_0141_2	None	MerR_1	12
Baekduia_alba_0141_2	TetR_C_11	TetR_N	2
Baekduia_alba_0141_2	DJ-1_PfpI	HTH_18	3
Baekduia_alba_0141_2	None	HTH_27	7
Baekduia_alba_0141_2	Peripla_BP_3	LacI	6
Baekduia_alba_0141_2	None	Sigma70_r2	10
Baekduia_alba_0141_2	None	Sigma70_r3	10
Baekduia_alba_0141_2	None	Sigma70_r4	10
Baekduia_alba_0141_2	PAS	EAL	6
Baekduia_alba_0141_2	cNMP_binding	HTH_Crp_2	2
Baekduia_alba_0141_2	None	HTH_Crp_2	4
Baekduia_alba_0141_2	None	RHH_1	2
Baekduia_alba_0141_2	DICT	EAL	1
Baekduia_alba_0141_2	DICT	GGDEF	1
Baekduia_alba_0141_2	Cupin_2	HTH_3	3
Baekduia_alba_0141_2	UTRA	GntR	1
Baekduia_alba_0141_2	None	HD	6
Baekduia_alba_0141_2	TetR_C_6	TetR_N	3
Baekduia_alba_0141_2	None	Rrf2	7
Baekduia_alba_0141_2	None	MarR_2	16
Baekduia_alba_0141_2	Cupin_6	HTH_18	1
Baekduia_alba_0141_2	None	Guanylate_cyc	4
Baekduia_alba_0141_2	PucR	HTH_30	5
Baekduia_alba_0141_2	None	HTH_5	4
Baekduia_alba_0141_2	None	Arc	2
Baekduia_alba_0141_2	None	HTH_17	6
Baekduia_alba_0141_2	PAS	SpoIIE	2
Baekduia_alba_0141_2	Aminotran_1_2	GntR	5
Baekduia_alba_0141_2	None	HTH_31	7
Baekduia_alba_0141_2	None	EAL	7
Baekduia_alba_0141_2	None	HTH_26	1
Baekduia_alba_0141_2	AsnC_trans_reg	HTH_AsnC-type	6
Baekduia_alba_0141_2	CHASE2	HD	1
Baekduia_alba_0141_2	DICT	MerR_1	1
Baekduia_alba_0141_2	ROK	MarR_2	1
Baekduia_alba_0141_2	GAF	EAL	4
Baekduia_alba_0141_2	None	PadR	7
Baekduia_alba_0141_2	TetR_C	TetR_N	3
Baekduia_alba_0141_2	None	Trans_reg_C	2
Baekduia_alba_0141_2	None	HDOD	3
Baekduia_alba_0141_2	Peptidase_S24	LexA_DNA_bind	1
Baekduia_alba_0141_2	WYL	HTH_11	1
Baekduia_alba_0141_2	Fe_dep_repr_C	Fe_dep_repress	3
Baekduia_alba_0141_2	FeoA	Fe_dep_repress	3
Baekduia_alba_0141_2	None	MerR	2
Baekduia_alba_0141_2	None	MerR-DNA-bind	1
Baekduia_alba_0141_2	AsnC_trans_reg	HTH_24	1
Baekduia_alba_0141_2	PaaX_C	PaaX	1
Baekduia_alba_0141_2	None	FUR	4
Baekduia_alba_0141_2	None	HTH_3	5
Baekduia_alba_0141_2	GAF	HD	1
Baekduia_alba_0141_2	None	HD_5	2
Baekduia_alba_0141_2	MASE4	GGDEF	1
Baekduia_alba_0141_2	TPR_12	Pkinase	1
Baekduia_alba_0141_2	WHG	TetR_N	2
Baekduia_alba_0141_2	AraC_binding	HTH_18	1
Baekduia_alba_0141_2	TPR_12	GerE	1
Baekduia_alba_0141_2	None	Sigma70_r4_2	1
Baekduia_alba_0141_2	TOBE	HTH_17	1
Baekduia_alba_0141_2	TOBE	MerR	1
Baekduia_alba_0141_2	SIS	HTH_6	1
Baekduia_alba_0141_2	BTAD	Trans_reg_C	5
Baekduia_alba_0141_2	Cupin_2	HTH_18	1
Baekduia_alba_0141_2	CoA_binding	Put_DNA-bind_N	1
Baekduia_alba_0141_2	ROK	HTH_24	2
Baekduia_alba_0141_2	DeoRC	HTH_DeoR	3
Baekduia_alba_0141_2	GAF	HTH_30	2
Baekduia_alba_0141_2	SCP2	HxlR	1
Baekduia_alba_0141_2	PAS	Trans_reg_C	1
Baekduia_alba_0141_2	SBP_bac_5	Trans_reg_C	1
Baekduia_alba_0141_2	GAF	GerE	1
Baekduia_alba_0141_2	FHA	GerE	1
Baekduia_alba_0141_2	None	ANTAR	1
Baekduia_alba_0141_2	ROK	HTH_IclR	1
Baekduia_alba_0141_2	TetR_C_4	TetR_N	1
Baekduia_alba_0141_2	None	GntR	1
Baekduia_alba_0141_2	MASE1	GGDEF	1
Baekduia_alba_0141_2	MASE1	HD	1
Baekduia_alba_0141_2	GAF	SpoIIE	2
Baekduia_alba_0141_2	Cupin_2	HTH_19	1
Baekduia_alba_0141_2	None	HTH_1	1
Arthrobacter_crystallopoietes_DSM_20117	Cupin_2	HTH_3	7
Arthrobacter_crystallopoietes_DSM_20117	None	MarR	8
Arthrobacter_crystallopoietes_DSM_20117	Peripla_BP_3	LacI	13
Arthrobacter_crystallopoietes_DSM_20117	AsnC_trans_reg	HTH_AsnC-type	10
Arthrobacter_crystallopoietes_DSM_20117	PucR	HTH_30	8
Arthrobacter_crystallopoietes_DSM_20117	FCD	GntR	28
Arthrobacter_crystallopoietes_DSM_20117	None	MarR_2	11
Arthrobacter_crystallopoietes_DSM_20117	None	HTH_26	4
Arthrobacter_crystallopoietes_DSM_20117	IclR	HTH_IclR	30
Arthrobacter_crystallopoietes_DSM_20117	UTRA	GntR	6
Arthrobacter_crystallopoietes_DSM_20117	None	HTH_3	3
Arthrobacter_crystallopoietes_DSM_20117	Fe_dep_repr_C	Fe_dep_repress	3
Arthrobacter_crystallopoietes_DSM_20117	FeoA	Fe_dep_repress	3
Arthrobacter_crystallopoietes_DSM_20117	None	FUR	2
Arthrobacter_crystallopoietes_DSM_20117	WYL	HTH_11	1
Arthrobacter_crystallopoietes_DSM_20117	DJ-1_PfpI	HTH_18	3
Arthrobacter_crystallopoietes_DSM_20117	None	GntR	2
Arthrobacter_crystallopoietes_DSM_20117	AraC_binding_2	HTH_18	6
Arthrobacter_crystallopoietes_DSM_20117	TetR_C_6	TetR_N	3
Arthrobacter_crystallopoietes_DSM_20117	None	Pkinase	9
Arthrobacter_crystallopoietes_DSM_20117	None	HTH_17	6
Arthrobacter_crystallopoietes_DSM_20117	None	TetR_N	21
Arthrobacter_crystallopoietes_DSM_20117	None	HTH_20	9
Arthrobacter_crystallopoietes_DSM_20117	None	HTH_5	7
Arthrobacter_crystallopoietes_DSM_20117	LMWPc	HTH_20	1
Arthrobacter_crystallopoietes_DSM_20117	None	MerR	3
Arthrobacter_crystallopoietes_DSM_20117	None	MerR-DNA-bind	2
Arthrobacter_crystallopoietes_DSM_20117	LysR_substrate	HTH_1	23
Arthrobacter_crystallopoietes_DSM_20117	None	GerE	14
Arthrobacter_crystallopoietes_DSM_20117	HrcA	HTH_DeoR	1
Arthrobacter_crystallopoietes_DSM_20117	None	HTH_24	1
Arthrobacter_crystallopoietes_DSM_20117	LAGLIDADG_WhiA	HTH_WhiA	1
